file,province,field,value,count,pct
ODB_v3_ON_3,ON,type,Post Secondary School,2,0.0001
ODB_v3_ON_3,ON,type,Post Office,2,0.0001
ODB_v3_ON_3,ON,type,Pool,2,0.0001
ODB_v3_ON_3,ON,type,Parks Canada offices//Bureaux de Parcs Canada,2,0.0001
ODB_v3_ON_3,ON,type,Natural Gas Facility,2,0.0001
ODB_v3_ON_3,ON,type,Law Enforcement,2,0.0001
ODB_v3_ON_3,ON,type,Homeless Shelter,2,0.0001
ODB_v3_ON_3,ON,type,Hazard Land Building,2,0.0001
ODB_v3_ON_3,ON,type,General / Residential,2,0.0001
ODB_v3_ON_3,ON,type,Food Industry Facility,2,0.0001
ODB_v3_ON_3,ON,type,Fire Station,2,0.0001
ODB_v3_ON_3,ON,type,Financial Services Company,2,0.0001
ODB_v3_ON_3,ON,type,Enloquéceme,2,0.0001
ODB_v3_ON_3,ON,type,Duplex + SU,2,0.0001
ODB_v3_ON_3,ON,type,Dental Facility,2,0.0001
ODB_v3_ON_3,ON,type,Automotive Manufacturing Facility,2,0.0001
ODB_v3_ON_3,ON,type,Armoury,2,0.0001
ODB_v3_ON_3,ON,type,Arena,2,0.0001
ODB_v3_ON_3,ON,type,Ambulance Station,2,0.0001
ODB_v3_ON_3,ON,type,Aircraft Maintenance Facility,2,0.0001
ODB_v3_ON_3,ON,type,Academic Institution,2,0.0001
ODB_v3_ON_3,ON,type,v,1,0.0001
ODB_v3_ON_3,ON,type,armGeneral/Residential,1,0.0001
ODB_v3_ON_3,ON,type,YMCA,1,0.0001
ODB_v3_ON_3,ON,type,Weigh Station / Inspection Station,1,0.0001
ODB_v3_ON_3,ON,type,Water Treatment Facility,1,0.0001
ODB_v3_ON_3,ON,type,Water Tank,1,0.0001
ODB_v3_ON_3,ON,type,Warehouse (Retail / Wholesale),1,0.0001
ODB_v3_ON_3,ON,type,Veneer,1,0.0001
ODB_v3_ON_3,ON,type,Tunnel,1,0.0001
ODB_v3_ON_3,ON,type,Training Facility,1,0.0001
ODB_v3_ON_3,ON,type,Tower,1,0.0001
ODB_v3_ON_3,ON,type,Tourist Information,1,0.0001
ODB_v3_ON_3,ON,type,Toll Booth / Plaza,1,0.0001
ODB_v3_ON_3,ON,type,Tertiary Tanker Base,1,0.0001
ODB_v3_ON_3,ON,type,Temple,1,0.0001
ODB_v3_ON_3,ON,type,Synagogue,1,0.0001
ODB_v3_ON_3,ON,type,Storage Facility,1,0.0001
ODB_v3_ON_3,ON,type,Storage / Warehouse,1,0.0001
ODB_v3_ON_3,ON,type,Steel Plant,1,0.0001
ODB_v3_ON_3,ON,type,Stables,1,0.0001
ODB_v3_ON_3,ON,type,Sports Complex,1,0.0001
ODB_v3_ON_3,ON,type,Ski Area / Ski Resort,1,0.0001
ODB_v3_ON_3,ON,type,Single-family detached home and attached garage,1,0.0001
ODB_v3_ON_3,ON,type,Single Unit Dwelling,1,0.0001
ODB_v3_ON_3,ON,type,Sawmill - Large,1,0.0001
ODB_v3_ON_3,ON,type,Retail,1,0.0001
ODB_v3_ON_3,ON,type,Rehabilitation Centre,1,0.0001
ODB_v3_ON_3,ON,type,Regional Fire Management Centre,1,0.0001
ODB_v3_ON_3,ON,type,Radio / TV Broadcast Facility,1,0.0001
ODB_v3_ON_3,ON,type,Pulp / Paper / Paperboard,1,0.0001
ODB_v3_ON_3,ON,type,Provincial Logistics Centre,1,0.0001
ODB_v3_ON_3,ON,type,Provincial Government Offices,1,0.0001
ODB_v3_ON_3,ON,type,Private and Express Shipping Facility,1,0.0001
ODB_v3_ON_3,ON,type,Private School,1,0.0001
ODB_v3_ON_3,ON,type,Private High School,1,0.0001
ODB_v3_ON_3,ON,type,Port Facility: Passenger Terminal,1,0.0001
ODB_v3_ON_3,ON,type,Port Facility,1,0.0001
ODB_v3_ON_3,ON,type,Parking Shelter,1,0.0001
ODB_v3_ON_3,ON,type,Pagoda,1,0.0001
ODB_v3_ON_3,ON,type,Outdoor Theatre / Amphitheatre,1,0.0001
ODB_v3_ON_3,ON,type,Mosque,1,0.0001
ODB_v3_ON_3,ON,type,Mini storage warehouse,1,0.0001
ODB_v3_ON_3,ON,type,Medical Facility/Offices,1,0.0001
ODB_v3_ON_3,ON,type,Manufacturing Warehouse,1,0.0001
ODB_v3_ON_3,ON,type,Long Term Care Facility,1,0.0001
ODB_v3_ON_3,ON,type,Interim Long Term Care Centre,1,0.0001
ODB_v3_ON_3,ON,type,Hand digitized,1,0.0001
ODB_v3_ON_3,ON,type,General/residential,1,0.0001
ODB_v3_ON_3,ON,type,General/Reidential,1,0.0001
ODB_v3_ON_3,ON,type,Genera/Residential,1,0.0001
ODB_v3_ON_3,ON,type,Fire Department,1,0.0001
ODB_v3_ON_3,ON,type,Faarm,1,0.0001
ODB_v3_ON_3,ON,type,FRENCH SEPARATE ELEMENTARY,1,0.0001
ODB_v3_ON_3,ON,type,Electric Facility,1,0.0001
ODB_v3_ON_3,ON,type,Educationsl,1,0.0001
ODB_v3_ON_3,ON,type,Educatioinal,1,0.0001
ODB_v3_ON_3,ON,type,Drinking water processing plant//Usine de traitement des eaux,1,0.0001
ODB_v3_ON_3,ON,type,Detachd garage,1,0.0001
ODB_v3_ON_3,ON,type,DND / Military Facility,1,0.0001
ODB_v3_ON_3,ON,type,Curling Facility,1,0.0001
ODB_v3_ON_3,ON,type,Cultural Spaces and Facilities,1,0.0001
ODB_v3_ON_3,ON,type,Courthouse,1,0.0001
ODB_v3_ON_3,ON,type,Commerciall,1,0.0001
ODB_v3_ON_3,ON,type,Church: Chapel,1,0.0001
ODB_v3_ON_3,ON,type,Church: Cathedral,1,0.0001
ODB_v3_ON_3,ON,type,Catholic Elementary School,1,0.0001
ODB_v3_ON_3,ON,type,Casino,1,0.0001
ODB_v3_ON_3,ON,type,Canadian Redcross,1,0.0001
ODB_v3_ON_3,ON,type,C,1,0.0001
ODB_v3_ON_3,ON,type,Bus Services - Operations Garages,1,0.0001
ODB_v3_ON_3,ON,type,Banking and Finance Facility,1,0.0001
ODB_v3_ON_3,ON,type,Auditorium / Concert Hall,1,0.0001
ODB_v3_ON_3,ON,type,Art Museum,1,0.0001
ODB_v3_ON_3,ON,type,Arboretum / Botanical Garden,1,0.0001
ODB_v3_ON_3,ON,type,Airport Terminal,1,0.0001
ODB_v3_ON_3,ON,type,Air Traffic Control Centre,1,0.0001
ODB_v3_ON_3,ON,type,117,1,0.0001
ODB_v3_ON_3,ON,prov_terr,ON,1695485,100.0
ODB_v3_PE,PE,source,Government of Canada,85856,100.0
ODB_v3_PE,PE,dataset,Automatically Extracted Buildings,85853,99.9965
ODB_v3_PE,PE,dataset,Automatically Extracted Buildings; Indigenous Community Infrastructure,2,0.0023
ODB_v3_PE,PE,dataset,"Automatically Extracted Buildings; Power Plants, 100 MW or more - North American Cooperation on Energy Information",1,0.0012
ODB_v3_PE,PE,type,..,85856,100.0
ODB_v3_PE,PE,prov_terr,PE,85856,100.0
ODB_v3_QC_1,QC,source,Government of Québec,1374193,68.7096
ODB_v3_QC_1,QC,source,Ville de Québec,279793,13.9896
ODB_v3_QC_1,QC,source,Government of Canada,243329,12.1664
ODB_v3_QC_1,QC,source,Ville de Longueuil,38605,1.9303
ODB_v3_QC_1,QC,source,Ville de Rimouski,34947,1.7473
ODB_v3_QC_1,QC,source,Ville de Repentigny,24344,1.2172
ODB_v3_QC_1,QC,source,Government of New Brunswick,3775,0.1888
ODB_v3_QC_1,QC,source,Ville de Sherbrooke,590,0.0295
ODB_v3_QC_1,QC,source,Ville de Shawinigan,424,0.0212
ODB_v3_QC_1,QC,dataset,Référentiel québécois sur les bâtiments,1373805,68.6903
ODB_v3_QC_1,QC,dataset,Automatically Extracted Buildings,243233,12.1616
ODB_v3_QC_1,QC,dataset,Empreintes des bâtiments,160045,8.0023
ODB_v3_QC_1,QC,dataset,Empreintes des bâtiments; Adresses de la Ville de Québec,119346,5.9673
ODB_v3_QC_1,QC,dataset,Bâtiments,56651,2.8325
ODB_v3_QC_1,QC,dataset,Bâtiments; Adresses,41770,2.0885
ODB_v3_QC_1,QC,dataset,Buildings,3775,0.1888
ODB_v3_QC_1,QC,dataset,Bâtiments patrimoniaux - Ville de Shawinigan,423,0.0211
ODB_v3_QC_1,QC,dataset,Référentiel québécois sur les bâtiments; Casernes de pompiers,341,0.017
ODB_v3_QC_1,QC,dataset,Empreintes des bâtiments; Lieux publics,178,0.0089
ODB_v3_QC_1,QC,dataset,Empreintes des bâtiments; Adresses de la Ville de Québec; Lieux publics,111,0.0056
ODB_v3_QC_1,QC,dataset,Building Footprints,56,0.0028
ODB_v3_QC_1,QC,dataset,Lieux de culte; Adresses de la Ville de Québec,50,0.0025
ODB_v3_QC_1,QC,dataset,Référentiel québécois sur les bâtiments; Institutions muséales reconnues ou soutenues au fonctionnement,47,0.0024
ODB_v3_QC_1,QC,dataset,Empreintes des bâtiments; Lieux publics; Adresses de la Ville de Québec,35,0.0018
ODB_v3_QC_1,QC,dataset,Bâtiments; Lieux Publics,31,0.0015
ODB_v3_QC_1,QC,dataset,Lieux de culte,28,0.0014
ODB_v3_QC_1,QC,dataset,Bâtiments; Adresses; Bâtiments et services municipaux,14,0.0007
ODB_v3_QC_1,QC,dataset,Automatically Extracted Buildings; Facilities - Point,14,0.0007
ODB_v3_QC_1,QC,dataset,Automatically Extracted Buildings; National Railway Network - NRWN - GeoBase Series,10,0.0005
ODB_v3_QC_1,QC,dataset,Automatically Extracted Buildings; Grain Elevators in Canada - 2024,6,0.0003
ODB_v3_QC_1,QC,dataset,Bâtiments; Places d'intérêt,5,0.0003
ODB_v3_QC_1,QC,dataset,"Automatically Extracted Buildings; Power Plants, 100 MW or more - North American Cooperation on Energy Information",5,0.0003
ODB_v3_QC_1,QC,dataset,Automatically Extracted Buildings; Indigenous Community Infrastructure,4,0.0002
ODB_v3_QC_1,QC,dataset,Édifices municipaux; Lieux Publics,3,0.0001
ODB_v3_QC_1,QC,dataset,Bâtiments; Casernes d’incendie; Adresses,3,0.0001
ODB_v3_QC_1,QC,dataset,Bâtiments; Lieux Publics; Adresses,2,0.0001
ODB_v3_QC_1,QC,dataset,Bâtiments; Adresses; Postes de police,2,0.0001
ODB_v3_QC_1,QC,dataset,Bâtiments; Adresses; Casernes d’incendie,2,0.0001
ODB_v3_QC_1,QC,dataset,Édifices municipaux,1,0.0001
ODB_v3_QC_1,QC,dataset,Bâtiments; Postes de police; Adresses,1,0.0001
ODB_v3_QC_1,QC,dataset,Bâtiments; Adresses; Bibliothèques,1,0.0001
ODB_v3_QC_1,QC,dataset,Bâtiments patrimoniaux - Ville de Shawinigan; Bibliothèques - Ville de Shawinigan,1,0.0001
ODB_v3_QC_1,QC,dataset,Building Footprints; Facilities - Point,1,0.0001
ODB_v3_QC_1,QC,type,..,1665642,83.2821
ODB_v3_QC_1,QC,type,Résidence,142671,7.1335
ODB_v3_QC_1,QC,type,Garage - Annexe - Remise,127242,6.3621
ODB_v3_QC_1,QC,type,Résidentielle,26695,1.3348
ODB_v3_QC_1,QC,type,Résidentiel et commercial,24128,1.2064
ODB_v3_QC_1,QC,type,Bâtiment commercial,3222,0.1611
ODB_v3_QC_1,QC,type,Piscine privée,3189,0.1595
ODB_v3_QC_1,QC,type,Bâtiment industriel,1393,0.0697
ODB_v3_QC_1,QC,type,Production et extraction de richesses naturelles,716,0.0358
ODB_v3_QC_1,QC,type,Services,590,0.0295
ODB_v3_QC_1,QC,type,École,541,0.0271
ODB_v3_QC_1,QC,type,Bâtiment municipal,520,0.026
ODB_v3_QC_1,QC,type,Commerciale,435,0.0217
ODB_v3_QC_1,QC,type,Réservoir,370,0.0185
ODB_v3_QC_1,QC,type,Casernes de pompiers,341,0.017
ODB_v3_QC_1,QC,type,Immeubles non exploités et étendues d'eau,312,0.0156
ODB_v3_QC_1,QC,type,Bâtiment agricole,275,0.0138
ODB_v3_QC_1,QC,type,"Culturelle, récréative et de loisirs",217,0.0109
ODB_v3_QC_1,QC,type,Bâtiment public,213,0.0106
ODB_v3_QC_1,QC,type,Édifice municipal,159,0.008
ODB_v3_QC_1,QC,type,"Transports, communications et services publics",144,0.0072
ODB_v3_QC_1,QC,type,Silo,122,0.0061
ODB_v3_QC_1,QC,type,Commerce,103,0.0052
ODB_v3_QC_1,QC,type,Hôpital,101,0.005
ODB_v3_QC_1,QC,type,Église,98,0.0049
ODB_v3_QC_1,QC,type,Industries manufacturières,98,0.0049
ODB_v3_QC_1,QC,type,Serre,92,0.0046
ODB_v3_QC_1,QC,type,Industriel,71,0.0036
ODB_v3_QC_1,QC,type,Piscine publique,61,0.0031
ODB_v3_QC_1,QC,type,Institutionnel,51,0.0026
ODB_v3_QC_1,QC,type,Parcs,46,0.0023
ODB_v3_QC_1,QC,type,Municipal,42,0.0021
ODB_v3_QC_1,QC,type,Lieu d'interprétation,25,0.0013
ODB_v3_QC_1,QC,type,Musée,18,0.0009
ODB_v3_QC_1,QC,type,Washroom facility//Toilettes,12,0.0006
ODB_v3_QC_1,QC,type,Chapelle,7,0.0003
ODB_v3_QC_1,QC,type,Grain Elevator,6,0.0003
ODB_v3_QC_1,QC,type,Caserne de Pompier,5,0.0003
ODB_v3_QC_1,QC,type,Service / Édifice municipal,4,0.0002
ODB_v3_QC_1,QC,type,Commercial,4,0.0002
ODB_v3_QC_1,QC,type,Centre d'exposition,4,0.0002
ODB_v3_QC_1,QC,type,Poste de police,3,0.0001
ODB_v3_QC_1,QC,type,Winter warming hut//Abri hivernal,2,0.0001
ODB_v3_QC_1,QC,type,Services publics et sociaux,2,0.0001
ODB_v3_QC_1,QC,type,Indéfini,2,0.0001
ODB_v3_QC_1,QC,type,Synagogue,1,0.0001
ODB_v3_QC_1,QC,type,Poste de distribution utilités publiques,1,0.0001
ODB_v3_QC_1,QC,type,Parks Canada offices//Bureaux de Parcs Canada,1,0.0001
ODB_v3_QC_1,QC,type,Centre communautaire,1,0.0001
ODB_v3_QC_1,QC,type,Autre,1,0.0001
ODB_v3_QC_1,QC,type,Agricole,1,0.0001
ODB_v3_QC_1,QC,prov_terr,QC,2000000,100.0
ODB_v3_QC_2,QC,source,Government of Québec,1073626,63.9169
ODB_v3_QC_2,QC,source,Ville de Montréal,220311,13.1159
ODB_v3_QC_2,QC,source,Government of Canada,188694,11.2337
ODB_v3_QC_2,QC,source,Ville de Laval,111730,6.6517
ODB_v3_QC_2,QC,source,Ville de Saguenay,51325,3.0556
ODB_v3_QC_2,QC,source,Ville de Rouyn-Noranda,33978,2.0228
ODB_v3_QC_2,QC,source,City of Ottawa,53,0.0032
ODB_v3_QC_2,QC,source,Ville de Repentigny,2,0.0001
ODB_v3_QC_2,QC,source,Government of Ontario,2,0.0001
ODB_v3_QC_2,QC,dataset,Référentiel québécois sur les bâtiments,1073341,63.9
ODB_v3_QC_2,QC,dataset,Automatically Extracted Buildings,188634,11.2301
ODB_v3_QC_2,QC,dataset,Bâtiments; Adresse ponctuelle,138420,8.2407
ODB_v3_QC_2,QC,dataset,Référentiel de bâtiment – Ville de Laval; Géolocalisation des adresses,103174,6.1423
ODB_v3_QC_2,QC,dataset,Bâtiments,80563,4.7962
ODB_v3_QC_2,QC,dataset,Bâtiment,40004,2.3816
ODB_v3_QC_2,QC,dataset,Empreintes de bâtiments,18667,1.1113
ODB_v3_QC_2,QC,dataset,Empreintes de bâtiments; Adresses ponctuelles,15311,0.9115
ODB_v3_QC_2,QC,dataset,Bâtiment; Adresse ponctuelle,10998,0.6548
ODB_v3_QC_2,QC,dataset,Référentiel de bâtiment – Ville de Laval,8422,0.5014
ODB_v3_QC_2,QC,dataset,Bâtiments; Adresse ponctuelle; Lieux d'intérêt,597,0.0355
ODB_v3_QC_2,QC,dataset,Bâtiments municipaux,284,0.0169
ODB_v3_QC_2,QC,dataset,Référentiel québécois sur les bâtiments; Casernes de pompiers,236,0.014
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux d'intérêt; Adresse ponctuelle,228,0.0136
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux d'intérêt,190,0.0113
ODB_v3_QC_2,QC,dataset,Building Footprints,84,0.005
ODB_v3_QC_2,QC,dataset,Bâtiments; Adresse ponctuelle; Lieux et bâtiments à vocation publique,78,0.0046
ODB_v3_QC_2,QC,dataset,Référentiel de bâtiment – Ville de Laval; Géolocalisation des adresses; Lieux et édifices municipaux,70,0.0042
ODB_v3_QC_2,QC,dataset,Référentiel québécois sur les bâtiments; Institutions muséales reconnues ou soutenues au fonctionnement,47,0.0028
ODB_v3_QC_2,QC,dataset,Bâtiments municipaux; Adresse ponctuelle,39,0.0023
ODB_v3_QC_2,QC,dataset,Référentiel de bâtiment – Ville de Laval; Lieux et édifices municipaux; Géolocalisation des adresses,38,0.0023
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux et bâtiments à vocation publique; Adresse ponctuelle,32,0.0019
ODB_v3_QC_2,QC,dataset,Bâtiments; Adresse ponctuelle; Lieux d'intérêt; Lieux et bâtiments à vocation publique,32,0.0019
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux et bâtiments à vocation publique,27,0.0016
ODB_v3_QC_2,QC,dataset,Bâtiment d'intérêt patrimonial du CDU,25,0.0015
ODB_v3_QC_2,QC,dataset,Bâtiments; Adresse ponctuelle; Lieux et bâtiments à vocation publique; Lieux d'intérêt,22,0.0013
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux d'intérêt; Lieux et bâtiments à vocation publique,21,0.0013
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux d'intérêt; Lieux et bâtiments à vocation publique; Adresse ponctuelle,19,0.0011
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux d'intérêt; Adresse ponctuelle; Lieux et bâtiments à vocation publique,19,0.0011
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux et bâtiments à vocation publique; Lieux d'intérêt; Adresse ponctuelle,14,0.0008
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux et bâtiments à vocation publique; Adresse ponctuelle; Lieux d'intérêt,14,0.0008
ODB_v3_QC_2,QC,dataset,"Automatically Extracted Buildings; Power Plants, 100 MW or more - North American Cooperation on Energy Information",12,0.0007
ODB_v3_QC_2,QC,dataset,Bâtiments; Casernes de pompiers sur l’île de Montréal; Adresse ponctuelle,8,0.0005
ODB_v3_QC_2,QC,dataset,Automatically Extracted Buildings; National Railway Network - NRWN - GeoBase Series,8,0.0005
ODB_v3_QC_2,QC,dataset,Bâtiments; Casernes de pompiers sur l’île de Montréal,7,0.0004
ODB_v3_QC_2,QC,dataset,Bâtiments; Adresse ponctuelle; Lieux d'intérêt; Casernes de pompiers sur l’île de Montréal,5,0.0003
ODB_v3_QC_2,QC,dataset,Bâtiments; Adresse ponctuelle; Casernes de pompiers sur l’île de Montréal,4,0.0002
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux et bâtiments à vocation publique; Lieux d'intérêt,3,0.0002
ODB_v3_QC_2,QC,dataset,Bâtiments; Casernes de pompiers sur l’île de Montréal; Lieux d'intérêt; Adresse ponctuelle,3,0.0002
ODB_v3_QC_2,QC,dataset,Automatically Extracted Buildings; Interest Points,3,0.0002
ODB_v3_QC_2,QC,dataset,Automatically Extracted Buildings; Indigenous Community Infrastructure,3,0.0002
ODB_v3_QC_2,QC,dataset,Référentiel québécois sur les bâtiments; Casernes de pompiers; Institutions muséales reconnues ou soutenues au fonctionnement,2,0.0001
ODB_v3_QC_2,QC,dataset,Building to Scale,2,0.0001
ODB_v3_QC_2,QC,dataset,Automatically Extracted Buildings; Grain Elevators in Canada - 2024,2,0.0001
ODB_v3_QC_2,QC,dataset,Référentiel de bâtiment – Ville de Laval; Lieux et édifices municipaux,1,0.0001
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux d'intérêt; Casernes de pompiers sur l’île de Montréal; Lieux et bâtiments à vocation publique; Adresse ponctuelle,1,0.0001
ODB_v3_QC_2,QC,dataset,Bâtiments; Lieux d'intérêt; Casernes de pompiers sur l’île de Montréal; Adresse ponctuelle,1,0.0001
ODB_v3_QC_2,QC,dataset,Bâtiments; Casernes de pompiers sur l’île de Montréal; Lieux d'intérêt; Adresse ponctuelle; Lieux et bâtiments à vocation publique,1,0.0001
ODB_v3_QC_2,QC,dataset,Bâtiments; Casernes de pompiers sur l’île de Montréal; Adresse ponctuelle; Lieux et bâtiments à vocation publique; Lieux d'intérêt,1,0.0001
ODB_v3_QC_2,QC,dataset,Bâtiments; Casernes de pompiers sur l’île de Montréal; Adresse ponctuelle; Lieux et bâtiments à vocation publique,1,0.0001
ODB_v3_QC_2,QC,dataset,Bâtiments; Casernes de pompiers sur l’île de Montréal; Adresse ponctuelle; Lieux d'intérêt,1,0.0001
ODB_v3_QC_2,QC,dataset,Bâtiments; Adresse ponctuelle; Lieux et bâtiments à vocation publique; Casernes de pompiers sur l’île de Montréal,1,0.0001
ODB_v3_QC_2,QC,dataset,Automatically Extracted Buildings; Facilities - Point,1,0.0001
ODB_v3_QC_2,QC,type,..,1592690,94.8187
ODB_v3_QC_2,QC,type,Résidentielle,48252,2.8726
ODB_v3_QC_2,QC,type,Résidentiel,31089,1.8508
ODB_v3_QC_2,QC,type,Services,1055,0.0628
ODB_v3_QC_2,QC,type,Commercial,1001,0.0596
ODB_v3_QC_2,QC,type,Commerciale,926,0.0551
ODB_v3_QC_2,QC,type,Production et extraction de richesses naturelles,761,0.0453
ODB_v3_QC_2,QC,type,Industries manufacturières,726,0.0432
ODB_v3_QC_2,QC,type,"Culturel, récréatif et de loisirs",584,0.0348
ODB_v3_QC_2,QC,type,"Transports, communications et services publics",469,0.0279
ODB_v3_QC_2,QC,type,Casernes de pompiers,264,0.0157
ODB_v3_QC_2,QC,type,"Transport, communication et services",262,0.0156
ODB_v3_QC_2,QC,type,École primaire,249,0.0148
ODB_v3_QC_2,QC,type,Organisme communautaire et centre de loisirs,186,0.0111
ODB_v3_QC_2,QC,type,École secondaire et professionnelle,132,0.0079
ODB_v3_QC_2,QC,type,Immeubles non exploités et étendues d'eau,111,0.0066
ODB_v3_QC_2,QC,type,Hôtel,88,0.0052
ODB_v3_QC_2,QC,type,Chalet,78,0.0046
ODB_v3_QC_2,QC,type,Station de métro,63,0.0038
ODB_v3_QC_2,QC,type,"Culturelle, récréative et de loisirs",63,0.0038
ODB_v3_QC_2,QC,type,Bâtiment historique / patrimonial,61,0.0036
ODB_v3_QC_2,QC,type,Théâtre / salle de spectacle / petit lieu de diffusion,57,0.0034
ODB_v3_QC_2,QC,type,Centre communautaire,57,0.0034
ODB_v3_QC_2,QC,type,Cégep et université,36,0.0021
ODB_v3_QC_2,QC,type,Centre sportif intérieur,30,0.0018
ODB_v3_QC_2,QC,type,Centre de service gouvernemental,27,0.0016
ODB_v3_QC_2,QC,type,Caserne de pompiers,26,0.0015
ODB_v3_QC_2,QC,type,Police de quartier,25,0.0015
ODB_v3_QC_2,QC,type,Hôpital,25,0.0015
ODB_v3_QC_2,QC,type,Musée,22,0.0013
ODB_v3_QC_2,QC,type,Bibliothèque,22,0.0013
ODB_v3_QC_2,QC,type,Centre commercial,21,0.0013
ODB_v3_QC_2,QC,type,Aréna,21,0.0013
ODB_v3_QC_2,QC,type,Piscine intérieure,20,0.0012
ODB_v3_QC_2,QC,type,Bibliothèque publique,20,0.0012
ODB_v3_QC_2,QC,type,Service consulaire,19,0.0011
ODB_v3_QC_2,QC,type,Salle de spectacle,17,0.001
ODB_v3_QC_2,QC,type,Lieu d'interprétation,16,0.001
ODB_v3_QC_2,QC,type,Édifice administratif,11,0.0007
ODB_v3_QC_2,QC,type,Centre d'exposition,11,0.0007
ODB_v3_QC_2,QC,type,Clinique,10,0.0006
ODB_v3_QC_2,QC,type,Berge,10,0.0006
ODB_v3_QC_2,QC,type,Auberge de jeunesse,9,0.0005
ODB_v3_QC_2,QC,type,Cinéma,8,0.0005
ODB_v3_QC_2,QC,type,Bureau Accès Montréal et bureaux municipaux,8,0.0005
ODB_v3_QC_2,QC,type,Édifice municipal,7,0.0004
ODB_v3_QC_2,QC,type,Centre sportif,7,0.0004
ODB_v3_QC_2,QC,type,Bureau Accès Montréal,7,0.0004
ODB_v3_QC_2,QC,type,Service communautaire,6,0.0004
ODB_v3_QC_2,QC,type,Hôtel de ville / mairie,6,0.0004
ODB_v3_QC_2,QC,type,Gymnase,6,0.0004
ODB_v3_QC_2,QC,type,Centre culturel,6,0.0004
ODB_v3_QC_2,QC,type,Bureau municipal lavallois,6,0.0004
ODB_v3_QC_2,QC,type,Poste de police de quartier,4,0.0002
ODB_v3_QC_2,QC,type,Gare de train,4,0.0002
ODB_v3_QC_2,QC,type,Palais de justice / cour,3,0.0002
ODB_v3_QC_2,QC,type,Gare,3,0.0002
ODB_v3_QC_2,QC,type,Cour municipale,3,0.0002
ODB_v3_QC_2,QC,type,Coffee shop//Casse-croûte,3,0.0002
ODB_v3_QC_2,QC,type,Centre de récupération et de tri,3,0.0002
ODB_v3_QC_2,QC,type,Résidentiel et commercial,2,0.0001
ODB_v3_QC_2,QC,type,Grain Elevator,2,0.0001
ODB_v3_QC_2,QC,type,Centres et galeries d'art,2,0.0001
ODB_v3_QC_2,QC,type,Parks Canada offices//Bureaux de Parcs Canada,1,0.0001
ODB_v3_QC_2,QC,type,Musée municipal,1,0.0001
ODB_v3_QC_2,QC,type,Agence internationale,1,0.0001
ODB_v3_QC_2,QC,prov_terr,QC,1679721,100.0
ODB_v3_SK,SK,source,Government of Canada,159067,61.3067
ODB_v3_SK,SK,source,City of Regina,100394,38.6933
ODB_v3_SK,SK,dataset,Automatically Extracted Buildings,159035,61.2944
ODB_v3_SK,SK,dataset,Building Outlines; Address Points Geospatial Shapefile,66449,25.6104
ODB_v3_SK,SK,dataset,Building Outlines,33805,13.0289
ODB_v3_SK,SK,dataset,Building Outlines; School Locations - City of Regina,64,0.0247
ODB_v3_SK,SK,dataset,Building Outlines; Park Amenities Geospatial Shapefile,29,0.0112
ODB_v3_SK,SK,dataset,Automatically Extracted Buildings; Grain Elevators in Canada - 2024,20,0.0077
ODB_v3_SK,SK,dataset,Building Outlines; Address Points Geospatial Shapefile; School Locations - City of Regina,16,0.0062
ODB_v3_SK,SK,dataset,Building Outlines; Emergency Services Locations,11,0.0042
ODB_v3_SK,SK,dataset,Automatically Extracted Buildings; Indigenous Community Infrastructure,9,0.0035
ODB_v3_SK,SK,dataset,Building Outlines; School Locations - City of Regina; Address Points Geospatial Shapefile,7,0.0027
ODB_v3_SK,SK,dataset,Building Outlines; Emergency Services Locations; Address Points Geospatial Shapefile,3,0.0012
ODB_v3_SK,SK,dataset,Building Outlines; Address Points Geospatial Shapefile; Emergency Services Locations,3,0.0012
ODB_v3_SK,SK,dataset,Building Outlines; School Locations - City of Regina; Address Points Geospatial Shapefile; Park Amenities Geospatial Shapefile,2,0.0008
ODB_v3_SK,SK,dataset,Building Outlines; Address Points Geospatial Shapefile; Park Amenities Geospatial Shapefile,2,0.0008
ODB_v3_SK,SK,dataset,"Automatically Extracted Buildings; Power Plants, 100 MW or more - North American Cooperation on Energy Information",2,0.0008
ODB_v3_SK,SK,dataset,Building Outlines; School Locations - City of Regina; Park Amenities Geospatial Shapefile; Emergency Services Locations,1,0.0004
